t,y
0.0,0.0
0.2,0.001
0.4,0.002
0.6,0.003
0.8,0.003
1.0,0.001
1.2,0.001
1.4,0.002
1.6,0.003
1.8,0.004
2.0,0.005
2.2,0.005
2.4,0.004
2.6,0.003
2.8,0.001
3.0,0.001
3.2,0.001
3.4,0.002
3.6,0.004
3.8,0.006
4.0,0.005
4.2,0.004
4.4,0.001
4.6,-0.001
4.8,-0.002
5.0,-0.001
5.2,0.0
5.4,0.004
5.6,0.007
5.8,0.008
6.0,0.009
6.2,0.01
6.4,0.01
6.6,0.009
6.8,0.007
7.0,0.006
7.2,0.003
7.4,0.001
7.6,0.002
7.8,0.004
8.0,0.006
8.2,0.007
8.4,0.006
8.6,0.003
8.8,0.001
9.0,-0.0
9.2,-0.0
9.4,0.001
9.6,0.001
9.8,0.002
10.0,0.003
10.2,0.002
10.4,0.002
10.6,0.002
10.8,0.002
11.0,0.003
11.2,0.004
11.4,0.004
11.6,0.004
11.8,0.004
12.0,0.005
12.2,0.005
12.4,0.006
12.6,0.005
12.8,0.004
13.0,0.002
13.2,-0.0
13.4,-0.001
13.6,0.0
13.8,0.0
14.0,0.001
14.2,0.005
14.4,0.009
14.6,0.011
14.8,0.012
15.0,0.012
15.2,0.008
15.4,0.004
15.6,-0.0
15.8,-0.001
16.0,-0.001
16.2,-0.0
16.4,0.001
16.6,0.002
16.8,0.003
17.0,0.004
17.2,0.004
17.4,0.006
17.6,0.006
17.8,0.006
18.0,0.005
18.2,0.005
18.4,0.004
18.6,0.002
18.8,0.0
19.0,-0.0
19.2,0.0
19.4,0.003
19.6,0.004
19.8,0.005
20.0,0.005
20.2,0.004
20.4,0.003
20.6,0.004
20.8,0.005
21.0,0.005
21.2,0.004
21.4,0.003
21.6,0.002
21.8,0.001
22.0,0.002
22.2,0.0
22.4,-0.0
22.6,-0.0
22.8,0.0
23.0,-0.001
23.2,0.0
23.4,0.002
23.6,0.002
23.8,0.004
24.0,0.006
24.2,0.007
24.4,0.006
24.6,0.005
24.8,0.003
25.0,0.001
25.2,-0.001
25.4,-0.001
25.6,-0.002
25.8,-0.003
26.0,-0.002
26.2,-0.0
26.4,0.001
26.6,0.004
26.8,0.006
27.0,0.008
27.2,0.008
27.4,0.006
27.6,0.005
27.8,0.004
28.0,0.002
28.2,0.002
28.4,0.004
28.6,0.005
28.8,0.005
29.0,0.005
29.2,0.005
29.4,0.004
29.6,0.002
29.8,0.001
30.0,0.0
30.2,-0.001
30.4,-0.0
30.6,0.001
30.8,0.002
31.0,0.001
31.2,0.0
31.4,-0.001
31.6,-0.001
31.8,0.002
32.0,0.005
32.2,0.007
32.4,0.007
32.6,0.007
32.8,0.004
33.0,0.002
33.2,0.002
33.4,0.002
33.6,0.003
33.8,0.003
34.0,0.002
34.2,0.002
34.4,0.002
34.6,0.002
34.8,0.003
35.0,0.004
35.2,0.004
35.4,0.002
35.6,0.001
35.8,0.001
36.0,0.001
36.2,0.001
36.4,0.002
36.6,0.003
36.8,0.002
37.0,0.004
37.2,0.005
37.4,0.008
37.6,0.007
37.8,0.009
38.0,0.008
38.2,0.005
38.4,0.001
38.6,0.001
38.8,0.0
39.0,-0.001
39.2,-0.002
39.4,-0.001
39.6,-0.001
39.8,-0.002
40.0,-0.001
40.2,0.001
40.4,0.002
40.6,0.004
40.8,0.004
41.0,0.004
41.2,0.003
41.4,0.001
41.6,-0.001
41.8,-0.003
42.0,-0.004
42.2,-0.003
42.4,0.0
42.6,0.002
42.8,0.004
43.0,0.005
43.2,0.007
43.4,0.007
43.6,0.006
43.8,0.004
44.0,0.002
44.2,-0.003
44.4,-0.007
44.6,-0.007
44.8,-0.004
45.0,-0.001
45.2,0.002
45.4,0.003
45.6,0.004
45.8,0.003
46.0,0.002
46.2,0.003
46.4,0.004
46.6,0.004
46.8,0.005
47.0,0.005
47.2,0.004
47.4,0.003
47.6,0.003
47.8,0.002
48.0,0.001
48.2,0.001
48.4,0.002
48.6,0.003
48.8,0.002
49.0,0.002
49.2,0.001
49.4,0.001
49.6,0.001
49.8,0.002
50.0,0.003
50.2,0.005
50.4,0.004
50.6,0.003
50.8,0.001
51.0,-0.0
51.2,-0.001
51.4,-0.001
51.6,0.0
51.8,0.002
52.0,0.002
52.2,0.002
52.4,0.003
52.6,0.003
52.8,0.002
53.0,0.003
53.2,0.003
53.4,0.004
53.6,0.004
53.8,0.003
54.0,0.002
54.2,0.002
54.4,0.001
54.6,0.001
54.8,0.002
55.0,0.004
55.2,0.005
55.4,0.004
55.6,0.004
55.8,0.004
56.0,0.003
56.2,0.002
56.4,0.002
56.6,0.001
56.8,0.0
57.0,0.0
57.2,0.0
57.4,-0.0
57.6,0.0
57.8,0.0
58.0,-0.0
58.2,0.001
58.4,0.002
58.6,0.004
58.8,0.004
59.0,0.004
59.2,0.003
59.4,0.004
59.6,0.003
59.8,0.002
60.0,-0.001
60.2,-0.003
60.4,-0.005
60.6,-0.007
60.8,-0.006
61.0,-0.004
61.2,-0.003
61.4,-0.002
61.6,-0.001
61.8,0.001
62.0,0.002
62.2,0.003
62.4,0.004
62.6,0.006
62.8,0.006
63.0,0.003
63.2,-0.0
63.4,-0.002
63.6,-0.003
63.8,-0.002
